,validation,training,group
77,0.949999988079071,0.5555555688010322,50
78,1.0,0.699999988079071,50
79,0.949999988079071,0.4000000043047799,50
80,0.8777777751286825,0.47777777910232544,50
81,0.9416666626930237,0.5000000066227384,50
82,0.9472222129503886,0.699999988079071,50
83,0.8861111005147299,0.3888888955116272,50
84,0.7250000238418579,0.699999988079071,50
85,0.7972222301695082,0.24444445139831966,50
86,1.0,0.6000000238418579,50
87,0.8111111058129205,0.7666666706403097,50
88,0.9750000238418579,0.23333333929379782,50
89,1.0,0.633333338631524,50
90,1.0,0.6777777738041348,50
91,1.0,0.5,50
92,1.0,0.4000000059604645,50
93,0.8944444391462538,0.2111111150847541,50
94,1.0,0.800000011920929,50
95,1.0,0.5,50
96,0.7833333280351427,0.22222222718927595,50
97,1.0,0.699999988079071,50
98,1.0,0.800000011920929,50
99,0.9916666746139526,0.41111111640930176,50
100,1.0,0.8500000238418579,100
101,0.8652777870496114,0.6888888743188646,100
102,1.0,0.83333334657881,100
103,0.9652777777777778,0.6833333174387614,100
104,1.0,0.5611111256811354,100
105,1.0,0.8500000238418579,100
106,0.9652777711550394,0.5111111137602065,100
107,0.9597222208976746,0.6222222248713175,100
108,0.8805555568801032,0.5666666825612386,100
109,0.42500001192092896,0.3499999940395355,100
110,0.9888888994852701,0.444444434510337,100
111,0.9972222248713175,0.6777777671813965,100
112,0.9541666706403097,0.5,100
113,0.9763888915379842,0.5555555688010322,100
114,1.0,0.7055555449591743,100
115,0.9486111203829447,0.6444444391462538,100
116,1.0,0.5833333532015482,100
117,0.8500000238418579,0.30000001192092896,100
118,0.9861111243565878,0.5555555688010322,100
119,0.9430555502573649,0.7388888862397935,100
120,0.9833333492279053,0.5888889100816515,100
121,0.9819444616635641,0.5666666825612386,100
122,0.5916666785875956,0.3611111111111111,100
123,0.8208333320087857,0.5499999986754524,100
124,1.0,0.550000011920929,100
125,0.970833334657881,0.42222222023540074,100
126,0.9458333253860474,0.6222222314940559,100
127,1.0,0.550000011920929,100
128,1.0,0.75,100
129,0.9930555621782938,0.5833333532015482,100
130,1.0,0.75,100
131,1.0,0.699999988079071,100
132,0.9958333373069763,0.699999988079071,100
133,1.0,0.5888889100816515,100
134,0.7749999894036187,0.5111111137602065,100
135,0.6055555608537462,0.42222222023540074,100
136,1.0,0.8500000238418579,100
137,0.965277784400516,0.39444444245762295,100
138,1.0,0.7111111018392775,100
139,1.0,0.75,100
140,1.0,0.800000011920929,100
141,0.9805555674764845,0.6000000238418579,100
142,0.9472222129503886,0.7166666587193807,100
143,0.8069444497426351,0.5666666825612386,100
144,0.5944444470935397,0.399999996026357,100
145,0.7041666507720947,0.527777784400516,100
146,0.649999996026357,0.4444444411330753,100
147,0.987500011920929,0.4555555449591743,100
148,1.0,0.4722222155994839,100
149,1.0,0.7388888862397935,100
150,0.9925925996568468,0.6259259316656325,150
151,1.0,0.6703703668382432,150
152,1.0,0.7333333492279053,150
153,0.9296296371353997,0.6888888941870795,150
154,1.0,0.699999988079071,150
155,0.8175925877359178,0.5555555754237704,150
156,0.9907407495710585,0.6555555595291985,150
157,0.928703698847029,0.851851847436693,150
158,0.9722222222222222,0.6703703734609816,150
159,1.0,0.6037037240134345,150
160,0.6314814753002591,0.5592592557271322,150
161,0.9814814925193787,0.8814814753002591,150
162,0.8657407363255819,0.4703703754478031,150
163,0.9777777791023254,0.7444444431198968,150
164,1.0,0.8148148126072354,150
165,1.0,0.6333333253860474,150
166,1.0,0.718518528673384,150
167,1.0,0.6888888875643412,150
168,0.8407407402992249,0.43703704078992206,150
169,0.9712963038020663,0.7185185220506456,150
170,1.0,0.8703703747855293,150
171,0.9296296238899231,0.7407407429483202,150
172,0.38425925374031067,0.3518518606821696,150
173,0.9805555740992228,0.7074074149131775,150
174,1.0,0.6148148245281644,150
175,0.7953703734609816,0.4296296338240306,150
176,0.9101851913664076,0.6074074175622728,150
177,0.9833333426051669,0.7740740709834628,150
178,0.9833333492279053,0.7259259356392754,150
179,0.933333330684238,0.7148148152563307,150
180,0.9833333492279053,0.6111111243565878,150
181,1.0,0.8037036922242906,150
182,0.8333333200878568,0.6296296318372091,150
183,0.7731481459405687,0.28518519798914593,150
184,0.9722222288449606,0.7814814845720927,150
185,1.0,0.5370370546976725,150
186,0.9935185246997409,0.8407407204310099,150
187,0.9981481499142117,0.6333333253860474,150
188,0.9879629678196378,0.7740740842289395,150
189,1.0,0.7962963051266141,150
190,0.8777777817514207,0.44074074427286786,150
191,1.0,0.8333333134651184,150
192,0.9305555489328172,0.7629629638459947,150
193,0.6796296305126615,0.5703703827328153,150
194,0.9777777724795871,0.7518518500857883,150
195,0.9472222328186035,0.7925925983322991,150
196,0.4046296311749352,0.36666667461395264,150
197,0.9564814700020684,0.5666666759385003,150
198,0.9861111243565878,0.6333333253860474,150
199,1.0,0.7740740709834628,150
200,0.8993055555555556,0.6222222248713175,200
201,0.9347222182485793,0.7361111111111112,200
202,1.0,0.8111111124356588,200
203,0.966666665342119,0.699999988079071,200
204,0.8423611124356588,0.5833333333333334,200
205,0.9819444484180875,0.5888888902134366,200
206,0.7270833320087857,0.4166666699780358,200
207,0.9819444417953491,0.602777792347802,200
208,0.9951388835906982,0.8472222354676988,200
209,0.9847222301695082,0.8083333373069763,200
210,1.0,0.8638888994852701,200
211,0.5173611111111112,0.350000003973643,200
212,0.9805555476082696,0.7972222235467699,200
213,0.9986111124356588,0.7638888822661506,200
214,0.9472222328186035,0.8361111217074924,200
215,0.9937499761581421,0.7805555462837219,200
216,0.9305555489328172,0.7277777791023254,200
217,0.981249988079071,0.5833333399560716,200
218,1.0,0.6499999761581421,200
219,0.9673611124356588,0.8555555740992228,200
220,0.9638888968361748,0.8500000105963813,200
221,0.808333330684238,0.3916666673289405,200
222,0.9326388902134366,0.7055555515819125,200
223,0.8305555515819125,0.4444444444444444,200
224,1.0,0.7749999761581421,200
225,1.0,0.8944444259007772,200
226,0.747916665342119,0.5444444384839799,200
227,0.6888888875643412,0.43888889087571037,200
228,0.7923611137602065,0.4749999973509047,200
229,0.9430555436346266,0.8055555621782938,200
230,0.9416666825612386,0.44166666600439286,200
231,0.9944444232516818,0.808333330684238,200
232,0.9749999973509047,0.6722222103012933,200
233,1.0,0.6388888822661506,200
234,0.9902777738041348,0.6277777751286825,200
235,1.0,0.7777777711550394,200
236,0.9215277764532301,0.6166666746139526,200
237,1.0,0.625,200
238,0.9479166666666666,0.8305555582046509,200
239,1.0,0.9583333399560716,200
240,0.9847222301695082,0.7444444431198968,200
241,0.8423611124356588,0.46944444047080147,200
242,0.9256944391462538,0.42777778373824227,200
243,0.9486111071374681,0.7555555568801032,200
244,0.9784722261958652,0.7999999986754524,200
245,0.9930555489328172,0.6583333214124044,200
246,0.9520833293596903,0.6722222235467699,200
247,1.0,0.800000011920929,200
248,0.9638888769679599,0.48055555091963875,200
249,0.6326388716697693,0.4499999980131785,200
250,0.8911111156145731,0.597777783870697,250
251,0.9994444449742635,0.8955555359522501,250
252,0.9544444415304396,0.8733333349227905,250
253,0.860555562708113,0.6533333394262526,250
254,0.9994444449742635,0.7799999912579855,250
255,0.8255555497275459,0.5022222234143151,250
256,0.8894444439146254,0.6177777912881639,250
257,0.9461111028989156,0.7733333243264092,250
258,0.9738888872994317,0.8422222203678555,250
259,0.9594444500075446,0.6466666658719381,250
260,0.943888889418708,0.7022222214274936,250
261,0.9977777798970541,0.7066666748788621,250
262,0.4677777787049611,0.4444444411330753,250
263,0.9644444518619113,0.8444444404708015,250
264,0.9350000023841858,0.866666661368476,250
265,0.9227777653270297,0.6400000055631002,250
266,0.995555559794108,0.7333333492279053,250
267,0.7566666735543145,0.5400000015894572,250
268,0.9594444235165914,0.5222222175863054,250
269,0.9599999984105428,0.7555555568801032,250
270,1.0,0.7444444497426351,250
271,0.9494444462988112,0.5911111169391208,250
272,0.7938888867696127,0.5866666634877523,250
273,1.0,0.8533333341280619,250
274,0.9299999939070808,0.6222222248713175,250
275,0.644999987549252,0.4888888895511627,250
276,0.9472222195731269,0.5600000090069241,250
277,0.5533333354526095,0.47777777247958714,250
278,0.9422222177187601,0.6933333476384481,250
279,0.9161111050181918,0.5955555571450127,250
280,1.0,0.8399999737739563,250
281,0.9705555571450127,0.8355555468135409,250
282,0.9661111235618591,0.8222222129503886,250
283,0.9805555608537462,0.7466666632228427,250
284,0.9461111161443923,0.8288888798819648,250
285,0.8427777886390686,0.6488888925976224,250
286,1.0,1.0,250
287,0.8288888798819648,0.6199999981456332,250
288,0.7599999904632568,0.4466666645473904,250
289,0.902777784400516,0.6133333444595337,250
290,1.0,0.7999999986754524,250
291,0.6111111177338494,0.36444444457689923,250
292,0.9822222259309557,0.7288889023992751,250
293,0.9811111291249593,0.7111111150847541,250
294,0.8705555531713698,0.6244444515970018,250
295,0.9805555674764845,0.8511111074023776,250
296,0.6322222219573127,0.497777779897054,250
297,0.7822222179836698,0.47999999589390224,250
298,0.9705555637677511,0.8355555534362793,250
299,0.9622222251362271,0.7155555619133843,250
300,0.9995370374785529,0.9092592597007751,300
301,0.9708333280351427,0.7685185273488363,300
302,0.9819444550408257,0.685185174147288,300
303,0.9907407495710585,0.7851852046118842,300
304,0.5041666593816545,0.3981481459405687,300
305,0.8675925864113702,0.7259259223937988,300
306,0.6722222235467699,0.4407407409614987,300
307,0.987500011920929,0.8703703747855293,300
308,0.9944444497426351,0.8407407535447015,300
309,0.9518518580330743,0.8111111124356588,300
310,0.9398148192299737,0.6851851873927646,300
311,0.5777777632077535,0.4407407343387604,300
312,0.9634259343147278,0.7481481432914734,300
313,0.9712963104248047,0.7425925930341085,300
314,0.38935185141033596,0.30185185538397896,300
315,0.6847222248713175,0.3888888888888889,300
316,0.9856481618351407,0.8481481605105929,300
317,1.0,0.8999999761581421,300
318,0.9967592623498704,0.8740740749571059,300
319,0.9115740789307488,0.7333333293596903,300
320,0.9717592729462518,0.5888888835906982,300
321,0.7606481379932828,0.5074074036545224,300
322,0.9412037067943149,0.8129629625214471,300
323,0.9486111005147299,0.7518518500857883,300
324,0.9949074122640822,0.779629647731781,300
325,0.9296296238899231,0.6722222169240316,300
326,0.9967592623498704,0.7555555502573649,300
327,0.7300925983322991,0.6444444391462538,300
328,0.9680555661519369,0.7925925983322991,300
329,0.8925925824377272,0.7925925983322991,300
330,0.9972222248713175,0.8981481393178304,300
331,0.9430555568801032,0.7574074003431532,300
332,0.9430555502573649,0.8055555555555556,300
333,0.968518508805169,0.8555555608537462,300
334,0.9513888756434122,0.720370372136434,300
335,0.9245370361540053,0.7425925864113702,300
336,1.0,0.7518518500857883,300
337,0.9824074241850111,0.7240740723080106,300
338,0.9759259356392754,0.6407407323519388,300
339,0.9671296411090426,0.7666666640175713,300
340,0.9986111124356588,0.8537037173906962,300
341,0.9328703747855293,0.7703703774346246,300
342,0.6819444431198968,0.6333333320087857,300
343,0.9592592583762275,0.8481481538878547,300
344,0.917129635810852,0.8444444537162781,300
345,0.93935184346305,0.8925925758149889,300
346,0.8421296411090426,0.5388888981607225,300
347,0.9625000026490953,0.7462963064511617,300
348,0.9407407376501296,0.6907407376501296,300
349,0.9976851873927646,0.9037036961979337,300
350,0.931249996026357,0.7583333320087857,400
351,0.9451388849152459,0.7652777764532301,400
352,0.8378472195731269,0.5416666600439284,400
353,0.9517361124356588,0.8472222288449606,400
354,0.9875000052981906,0.8388888902134366,400
355,0.8993055621782938,0.7736111084620158,400
356,0.9579861031638252,0.8833333320087857,400
357,0.9541666640175713,0.8263888822661506,400
358,0.9874999986754524,0.7652777698304918,400
359,0.978124996026357,0.8249999947018094,400
360,0.9986111124356588,0.8763888875643412,400
361,0.9381944470935397,0.583333326710595,400
362,0.4434027804268731,0.35555555754237705,400
363,0.9871527817514207,0.8791666560702853,400
364,0.9472222129503886,0.7986111177338494,400
365,0.9538194404708015,0.6874999933772616,400
366,0.9767361084620158,0.8097222248713175,400
367,0.989583326710595,0.8347222142749362,400
368,1.0,0.8305555449591743,400
369,0.9930555489328172,0.7930555542310079,400
370,1.0,0.8972222142749362,400
371,0.965625007947286,0.8611111177338494,400
372,0.9565972288449606,0.7972222169240316,400
373,0.9538194537162781,0.7694444523917304,400
374,0.9274305635028415,0.7958333293596903,400
375,0.989583326710595,0.916666673289405,400
376,0.9524305529064603,0.7180555661519369,400
377,0.8559027711550394,0.5499999986754524,400
378,0.9663194351726108,0.6930555502573649,400
379,0.9614583320087857,0.7513888875643412,400
380,0.7999999986754524,0.708333326710595,400
381,0.9208333293596903,0.8361111217074924,400
382,0.9298611150847541,0.787500003973643,400
383,0.4562500019868215,0.3930555548932817,400
384,0.9597222208976746,0.8444444470935397,400
385,0.9496527777777778,0.7569444444444444,400
386,0.9100694457689921,0.591666665342119,400
387,0.9670138888888888,0.7638888756434122,400
388,0.9875000052981906,0.7291666799121432,400
389,0.9944444364971585,0.9027777777777778,400
390,0.9645833240614997,0.7013888888888888,400
391,0.7559027738041348,0.41805555091963875,400
392,0.8440972169240316,0.5736111203829447,400
393,0.8756944537162781,0.6208333373069763,400
394,0.9628472195731269,0.8569444484180875,400
395,0.9569444457689921,0.8249999947018094,400
396,0.9934027658568488,0.8180555568801032,400
397,0.8055555489328172,0.6083333227369521,400
398,0.6524305542310079,0.4277777804268731,400
399,0.868749996026357,0.6138888928625319,400
400,1.0,0.9444444378217062,500
401,0.9516666730244955,0.7433333396911621,500
402,0.9302777780426873,0.7755555510520935,500
403,0.8902777632077535,0.6266666584544711,500
404,0.9472222129503886,0.7844444380866157,500
405,0.9449999928474426,0.6544444494777255,500
406,0.8272222214274936,0.6122222277853224,500
407,0.9561111132303873,0.7900000082121955,500
408,0.9605555600590177,0.8344444500075446,500
409,0.9880555603239272,0.8266666531562805,500
410,0.9708333280351427,0.8633333378367953,500
411,0.8899999856948853,0.7188888986905416,500
412,0.9805555674764845,0.8466666539510092,500
413,0.8191666669315762,0.6355555587344699,500
414,0.9916666746139526,0.8622222344080607,500
415,0.8536111116409302,0.7311111092567444,500
416,0.980277783340878,0.7477777732743157,500
417,0.9788888891537985,0.8355555534362793,500
418,0.9161111248864068,0.7522222134802077,500
419,0.9258333378367953,0.8033333354526095,500
420,0.9647222227520413,0.850000003973643,500
421,1.0,0.8100000023841858,500
422,1.0,0.8733333349227905,500
423,0.8844444354375204,0.6599999997350905,500
424,0.9247222277853224,0.8222222195731269,500
425,0.9652777777777778,0.7266666690508524,500
426,0.6486110952165391,0.3433333370420668,500
427,0.9638888835906982,0.8933333290947808,500
428,0.9897222254011366,0.8599999944368998,500
429,0.9719444513320923,0.84888889392217,500
430,0.9249999986754524,0.8200000060929192,500
431,0.6266666650772095,0.5288888812065125,500
432,0.9638888835906982,0.8066666656070285,500
433,0.9674999978807237,0.7933333317438761,500
434,0.956388897365994,0.8066666656070285,500
435,0.9975000023841858,0.8633333444595337,500
436,0.9783333341280619,0.8088888857099745,500
437,0.9688888920678033,0.781111114554935,500
438,0.5774999856948853,0.5488888952467177,500
439,0.9902777870496114,0.8044444521268209,500
440,1.0,0.8022222320238749,500
441,0.9741666714350382,0.8822222153345743,500
442,0.894722216659122,0.8022222254011366,500
443,0.959444436762068,0.8033333354526095,500
444,0.9747222264607748,0.816666669315762,500
445,0.9125000172191196,0.8577777809566922,500
446,0.9324999981456332,0.8022222254011366,500
447,0.966666665342119,0.8188888827959696,500
448,0.9600000050332811,0.8133333325386047,500
449,0.8877777722146776,0.7277777857250638,500
