,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
302,4.1212592124938965,0.34246633767788004,0.18468666076660156,0.009545372585845244,tanh,0.3,RMSprop,"{'activation': 'tanh', 'dropout_rate': 0.3, 'optimizer': 'RMSprop'}",0.7799999713897705,0.918749988079071,0.8650000095367432,0.8349999785423279,0.8496874868869781,0.05019007655492051,71
303,3.9875136017799377,0.9243219082940366,0.1979057788848877,0.013789271594244798,tanh,0.3,Adagrad,"{'activation': 'tanh', 'dropout_rate': 0.3, 'optimizer': 'Adagrad'}",0.5837500095367432,0.5737500190734863,0.6299999952316284,0.6575000286102295,0.6112500131130219,0.03410691100275923,328
304,4.060690104961395,0.8918644647938522,0.18731087446212769,0.0193133412671568,tanh,0.3,Adadelta,"{'activation': 'tanh', 'dropout_rate': 0.3, 'optimizer': 'Adadelta'}",0.4312500059604645,0.6100000143051147,0.6549999713897705,0.44749999046325684,0.5359374955296516,0.0980328932297401,479
305,3.5855382084846497,0.030862931916034564,0.19488143920898438,0.021485445836187486,tanh,0.3,Adam,"{'activation': 'tanh', 'dropout_rate': 0.3, 'optimizer': 'Adam'}",0.8187500238418579,0.8174999952316284,0.8025000095367432,0.9024999737739563,0.8353125005960464,0.03931417398706118,84
306,4.858726382255554,1.137093786177564,0.21534514427185059,0.01754184022606433,tanh,0.3,Adamax,"{'activation': 'tanh', 'dropout_rate': 0.3, 'optimizer': 'Adamax'}",0.7875000238418579,0.6487500071525574,0.8362500071525574,0.7749999761581421,0.7618750035762787,0.06920587500661421,126
307,4.464877247810364,0.07652787240340875,0.19242960214614868,0.01747765363844415,tanh,0.3,Nadam,"{'activation': 'tanh', 'dropout_rate': 0.3, 'optimizer': 'Nadam'}",0.8087499737739563,0.8025000095367432,0.8600000143051147,0.8912500143051147,0.8406250029802322,0.036768925220391054,78
308,3.3785817623138428,0.019078590502110054,0.36841440200805664,0.29860377108021785,tanh,0.4,SGD,"{'activation': 'tanh', 'dropout_rate': 0.4, 'optimizer': 'SGD'}",0.6512500047683716,0.7512500286102295,0.6625000238418579,0.8112499713897705,0.7190625071525574,0.06582631521275119,156
309,4.511354148387909,0.7826950015878064,0.19282639026641846,0.009458564948258676,tanh,0.4,RMSprop,"{'activation': 'tanh', 'dropout_rate': 0.4, 'optimizer': 'RMSprop'}",0.78125,0.8500000238418579,0.856249988079071,0.8149999976158142,0.8256250023841858,0.030058538648769655,89
310,3.4566511511802673,0.027137544525469546,0.1938726305961609,0.014734965784893887,tanh,0.4,Adagrad,"{'activation': 'tanh', 'dropout_rate': 0.4, 'optimizer': 'Adagrad'}",0.6274999976158142,0.6025000214576721,0.637499988079071,0.6700000166893005,0.6343750059604645,0.02419807471403231,262
311,3.5681583881378174,0.07709527986138608,0.20015668869018555,0.025533553463313666,tanh,0.4,Adadelta,"{'activation': 'tanh', 'dropout_rate': 0.4, 'optimizer': 'Adadelta'}",0.6237499713897705,0.6050000190734863,0.6274999976158142,0.6137499809265137,0.6174999922513962,0.008794519044605516,307
