,validation,training
701,0.326098146289587,0.32318574041128156
702,0.3280025877058506,0.3225690796971321
703,0.32973569966852667,0.32278780192136763
704,0.32380840796977284,0.3241487439721823
705,0.3210534494370222,0.32148947604000566
706,0.32790640331804755,0.3205786146223545
707,0.32602222785353663,0.32178667448461057
708,0.32408971562981603,0.3221517618745565
709,0.32329696640372274,0.321526287868619
710,0.3248889261856675,0.323308976367116
711,0.3211856823414564,0.3213232632726431
712,0.3265584075823426,0.32099152375012635
713,0.3248478459194303,0.32228271961212157
714,0.32279712371528146,0.32140388023108246
715,0.3261556724086404,0.3225967468693852
716,0.3276373974978924,0.32389636132866145
717,0.32618687506765126,0.3235187418758869
718,0.32196426037698983,0.32311291303485634
719,0.32643382288515566,0.32191612012684345
720,0.32184496279805896,0.32193534504622223
721,0.3219237385317683,0.32260239962488413
722,0.321660207118839,0.3205466018989682
723,0.32248605163767935,0.3209885433316231
724,0.32550519071519374,0.3230699397623539
725,0.32407280076295136,0.32205517012625934
726,0.32113235592842104,0.32182310707867146
727,0.32659552786499263,0.3215376608073711
728,0.32279454208910463,0.32223187685012816
729,0.3227264001965523,0.32025305964052675
730,0.32017011595889927,0.3210985571146011
731,0.32420161850750445,0.3224786091595888
732,0.32395573556423185,0.32261593975126746
733,0.32377789784222843,0.322521311044693
734,0.3268154626712203,0.32603414431214334
735,0.3277395013719797,0.3234362736344337
736,0.3231966491788626,0.3211383905261755
737,0.3205882854759693,0.3202922858297825
738,0.3288171010091901,0.3223951555788517
739,0.32463055942207575,0.3233941845595837
740,0.3265847250819206,0.3201036911457777
741,0.32064835727214813,0.32250093426555393
742,0.32315473835915326,0.319941277615726
743,0.3226501658558846,0.3202212225645781
744,0.3235003569163382,0.32022262141108515
745,0.32344677709043024,0.3215323485434055
746,0.32249577417969705,0.32101509515196086
747,0.3202996848151088,0.32128921058028936
748,0.3217774167656898,0.3201262729242444
749,0.3243759598582983,0.3203581653535366
750,0.32163542658090594,0.31973396725952624
751,0.3248051450587809,0.3203822398558259
752,0.3245704686269164,0.3193926002830267
753,0.3254576358012855,0.3206787882372737
754,0.32071631457656624,0.3197680275887251
755,0.3238834338262677,0.3199266355484724
756,0.32439971901476383,0.3196284774690866
757,0.3204887967556715,0.32084374967962503
758,0.322164155356586,0.32144817914813756
759,0.32523908112198113,0.32354789935052397
760,0.3202494649216533,0.31993112303316595
761,0.32063561528921125,0.31849044393748044
762,0.32317532524466513,0.3195312986150384
763,0.3223034366033971,0.32029793653637173
764,0.32524944031611086,0.32245647720992565
765,0.32044820096343757,0.32080969512462615
766,0.3193291075527668,0.31919656731188295
767,0.32124582417309283,0.31851655151695013
768,0.32308589555323125,0.3185900215059519
769,0.3254118336364627,0.31756657622754575
770,0.32364840600639583,0.31895237118005754
771,0.32215302549302577,0.3208190308883786
772,0.32083540186285975,0.31910918913781644
773,0.31970424288883803,0.32124960869550706
774,0.31896048206835986,0.31807921305298803
775,0.3184164024889469,0.3192280296236277
776,0.3240785047411919,0.3198294833302498
777,0.32687029205262663,0.31948969811201094
778,0.32196651231497525,0.32144397422671317
779,0.32254527527838944,0.3216938961297274
780,0.32066713394597174,0.3179829534143209
781,0.3196706732735038,0.3197429532185197
782,0.32331365533173084,0.31881403736770153
783,0.32008173279464247,0.3196426160633564
784,0.32115968503057957,0.3212871503084898
785,0.3163735833950341,0.32137036975473166
786,0.3185782444663346,0.31809864323586223
787,0.32017824789509175,0.31930567175149915
788,0.3188494428992271,0.31922378223389386
789,0.3247930391691625,0.3200925331562757
790,0.3203127642162144,0.3216610807925463
791,0.3207598619163036,0.31980105563998223
792,0.3204448651522398,0.31906037852168084
793,0.31969345510005953,0.31902803517878053
794,0.3230818182229996,0.31988247074186804
795,0.31827630046755073,0.31643180884420874
796,0.31971184657886625,0.31797542441636323
797,0.3202696510590613,0.3196999032050371
798,0.32108648186549543,0.3200239149853587
799,0.3220646629109979,0.3193386860191822
800,0.5982462018728256,0.6624894827604294
801,0.4965602457523346,0.5462121963500977
802,0.4255430787801743,0.4624319180846214
803,0.3901345834136009,0.41194149702787397
804,0.370825819671154,0.38705046474933624
805,0.35568062886595725,0.3700968787074089
806,0.3440490074455738,0.35805250480771067
807,0.3385067492723465,0.34861058592796323
808,0.3320997811853886,0.3429051160812378
809,0.3289017386734486,0.33838236927986143
810,0.32409692630171777,0.3336050041019917
811,0.32010562121868136,0.3299086816608906
812,0.3169051051139832,0.3268509849905968
813,0.31502013429999354,0.3239678993821144
814,0.31131780445575713,0.3211164250969887
815,0.30789280533790586,0.31888410449028015
816,0.3062175989151001,0.3163608700037003
817,0.30458934754133227,0.3137516021728516
818,0.3018429361283779,0.31151446998119353
819,0.30024530440568925,0.3092603050172329
820,0.2975506201386452,0.3077429845929146
821,0.29706866964697837,0.3054745979607105
822,0.2946282051503658,0.30435870587825775
823,0.2931720562279224,0.30225753635168073
824,0.28978976383805277,0.2998847052454948
825,0.2897338144481182,0.2973350942134857
826,0.28618953451514245,0.2960937343537807
827,0.2866505764424801,0.29438685402274134
828,0.2841892190277576,0.2943120636045933
829,0.2824996836483479,0.29173075407743454
830,0.2806179873645306,0.2905918210744858
831,0.27961780652403834,0.2895898960530758
832,0.27838305458426477,0.28847111016511917
833,0.27882648184895514,0.2873822070658207
834,0.2782025508582592,0.28663438856601714
835,0.2761999748647213,0.2855912081897259
836,0.2758223220705986,0.2849016167223454
837,0.27414306104183195,0.2846585355699062
838,0.27372338697314264,0.282704109698534
839,0.2743709146976471,0.2830051198601723
840,0.2733351618051529,0.2815503217279911
841,0.27279855459928515,0.2819811128079891
842,0.27148119136691096,0.2799258023500443
843,0.27082917392253875,0.27967179492115973
844,0.26952415704727173,0.2791019335389137
845,0.27137016505002975,0.2784152515232563
846,0.2698717564344406,0.2773019775748253
847,0.2683962404727936,0.2772840462625027
848,0.2679435074329376,0.27706226855516436
849,0.2690389096736908,0.27728450745344163
850,0.2673173099756241,0.2764765478670597
851,0.2675257235765457,0.2760899282991886
852,0.2666920401155949,0.27536783143877985
853,0.26765584126114844,0.2749734528362751
854,0.26702747121453285,0.2751415818929672
855,0.2663078784942627,0.273968867957592
856,0.2673058368265629,0.2736618332564831
857,0.2653513833880424,0.27407379597425463
858,0.2657500095665455,0.2724185846745968
859,0.2640396863222122,0.27160901874303817
860,0.2640113696455956,0.271646524220705
861,0.26340958625078204,0.27080076560378075
862,0.26136007755994795,0.27018398717045783
863,0.2620206747204065,0.2691663146018982
864,0.2617350541055202,0.2683593675494194
865,0.262434221804142,0.2684730410575867
866,0.2598410043865442,0.2677089303731918
867,0.26136084496974943,0.26842049658298495
868,0.2607351176440716,0.2670744851231575
869,0.25855914168059824,0.26691815331578256
870,0.25803243815898896,0.26594844460487366
871,0.2592806536704302,0.26569563820958136
872,0.26012561172246934,0.26602854430675504
873,0.25774853192269803,0.265329097956419
874,0.25871810391545297,0.26563155353069307
875,0.2585160218179226,0.2651089280843735
876,0.2600920706987381,0.26528083235025407
877,0.2578156545758247,0.26454153954982756
878,0.2578587789088488,0.2647686503827572
879,0.25727899335324766,0.26413154006004336
880,0.258090515434742,0.26374555081129075
881,0.25714594796299933,0.2640514425933361
882,0.25634729824960234,0.26438780650496485
883,0.2553952965885401,0.26320319473743437
884,0.2552677109837532,0.2634583942592144
885,0.2572883561253548,0.26291139125823976
886,0.2556501407176256,0.2631296195089817
887,0.2561636410653591,0.2629126951098442
888,0.2580511517822742,0.26161614805459976
889,0.25564833618700505,0.2622844554483891
890,0.25546613447368144,0.2614161230623722
891,0.25632709786295893,0.2618881367146969
892,0.25579027831554413,0.2616899959743023
893,0.2561685413122177,0.26100158914923666
894,0.25480178333818915,0.2607191726565361
895,0.2547202333807945,0.2603682465851307
896,0.25423169545829294,0.26070226207375524
897,0.2536431420594454,0.2606620602309704
898,0.2556876290589571,0.25985764637589454
899,0.25267304852604866,0.2602935805916786
900,0.2522893361747265,0.2595909915864468
901,0.25341910868883133,0.2583599962294102
902,0.25304321460425855,0.25992273092269896
903,0.25343701168894767,0.2591967448592186
904,0.25407094284892084,0.2587534084916115
905,0.2527965545654297,0.25845670625567435
906,0.2535512693226337,0.2576178956776857
907,0.25164465568959715,0.25851877182722094
908,0.2530626282095909,0.2574687976390123
909,0.2521295424550772,0.2573240898549557
910,0.2517882976680994,0.25716068111360074
911,0.2522945564240217,0.2578222520649433
912,0.251956233009696,0.25734401531517503
913,0.250164745002985,0.2566019106656313
914,0.250386330857873,0.25626448951661585
915,0.25011284053325655,0.257676399871707
916,0.25046103484928606,0.2566006302833557
917,0.24849662519991397,0.25609348639845847
918,0.24874507412314414,0.25639820024371146
919,0.24957245513796805,0.2555993340909481
920,0.2477833028882742,0.2559255141764879
921,0.24851662032306193,0.25597328171133993
922,0.24935604855418206,0.2549327421933413
923,0.24998554550111293,0.25447697229683397
924,0.2513927612453699,0.25528339892625806
925,0.24790079668164253,0.2547947894781828
926,0.24749104753136636,0.2549870081245899
927,0.24746448770165444,0.2536503873765469
928,0.2480848465114832,0.25393746308982373
929,0.2488622900098562,0.2545742906630039
930,0.2484738163650036,0.25343061424791813
931,0.24658526107668877,0.2528833672404289
932,0.24685493782162665,0.2527456030249596
933,0.2460808265954256,0.2523458689451218
934,0.24673795513808727,0.25234676487743857
935,0.24441957846283913,0.25231761001050473
936,0.2454376019537449,0.25218857564032077
937,0.24598901383578778,0.2516501508653164
938,0.24791403897106648,0.2520292866975069
939,0.24456086307764052,0.2509834196418524
940,0.2457608599215746,0.25136278085410596
941,0.2442991364747286,0.250753191486001
942,0.2439365301281214,0.2504581656306982
943,0.24442912973463535,0.2510408777743578
944,0.24280215986073017,0.2503901645541191
945,0.24494858123362065,0.2502195131033659
946,0.2443239815533161,0.2498995963484049
947,0.24226367175579072,0.2503529727458954
948,0.24379801005125046,0.25005047135055064
949,0.24353610426187516,0.2498199064284563
950,0.24132985286414624,0.2489433314651251
951,0.24398490153253077,0.24821484088897705
952,0.24320528395473956,0.24807805120944976
953,0.24078666977584362,0.24725797697901725
954,0.2412620909512043,0.2471038717776537
955,0.24028829634189605,0.24769750349223613
956,0.24114099517464638,0.24667215272784232
957,0.23905436806380748,0.24603770412504672
958,0.2389375627040863,0.24594692438840865
959,0.23977223522961139,0.24609430618584155
960,0.238201666995883,0.24495586194097996
961,0.23865900002419949,0.2448850218206644
962,0.23949157111346722,0.24458773881196977
963,0.2382695756852627,0.244439747184515
964,0.23729066140949726,0.244367753341794
965,0.2354928631335497,0.2425658658146858
966,0.2357382096350193,0.242186039686203
967,0.23561808168888093,0.24283410385251045
968,0.23473199792206287,0.24209162555634975
969,0.234437919780612,0.24184884056448935
970,0.2343031767755747,0.241397438198328
971,0.2338151428848505,0.2403985492885113
972,0.23275452926754953,0.24145943075418472
973,0.23295642696321012,0.24109549261629581
974,0.23462322615087033,0.24108959846198558
975,0.23323325850069523,0.24064795300364494
976,0.23142851702868938,0.2403793390840292
977,0.2326155759394169,0.24092757627367972
978,0.23254726715385915,0.23936127349734307
979,0.23153568245470524,0.2392769582569599
980,0.23278313130140305,0.24066893495619296
981,0.23263620249927044,0.23854453414678572
982,0.23293290995061397,0.23920252695679664
983,0.2308253675699234,0.23818851709365846
984,0.23125422075390817,0.23841994106769562
985,0.23017321191728116,0.23915595151484012
986,0.23167251758277416,0.23842502906918525
987,0.2296634804457426,0.23877712152898312
988,0.22940494865179062,0.2375499088317156
989,0.23057132624089718,0.2368308871984482
990,0.22900864519178868,0.23715909235179425
991,0.22875157222151757,0.23661460876464843
992,0.22971341460943223,0.23675288818776608
993,0.22858965583145618,0.23652309216558934
994,0.22871933244168757,0.23598166480660437
995,0.22890148125588894,0.23559922613203527
996,0.22779450751841068,0.23594386614859103
997,0.22801719531416892,0.23488102294504642
998,0.2281779520213604,0.23547468334436417
999,0.2258907288312912,0.2346687510609627
1000,0.2249452333897352,0.2356518991291523
1001,0.2274843905121088,0.23460218422114848
1002,0.22490864284336567,0.2348392479121685
1003,0.22709941901266575,0.23500643335282803
1004,0.22627262584865093,0.23519173711538316
1005,0.2260923232883215,0.23578551337122916
1006,0.22695707269012927,0.23512471728026868
1007,0.22479738425463439,0.2339787632226944
1008,0.22646602150052786,0.23330100998282433
1009,0.2262972742319107,0.23334489800035954
1010,0.22470049280673265,0.23365078158676625
1011,0.22603668197989463,0.2337987966835499
1012,0.22579563055187463,0.2327302047982812
1013,0.22594604939222335,0.2339893661439419
1014,0.22476369887590408,0.23362452089786528
1015,0.22300208881497383,0.2319205541163683
1016,0.22475453671067952,0.23202521465718745
1017,0.22780697382986545,0.2319989290088415
1018,0.22210351303219794,0.23310476057231427
1019,0.22351376451551913,0.23360996767878534
1020,0.22717831283807755,0.23325972110033036
1021,0.22352792751044034,0.2321174807846546
1022,0.22280214950442315,0.23272215034812688
1023,0.2231982123106718,0.23268456645309926
1024,0.22333292849361897,0.23148785792291166
1025,0.2228699978441,0.23189912755042313
1026,0.22406284417957067,0.2317617593333125
1027,0.2251373454928398,0.23053505308926106
1028,0.22221439313143493,0.23033976554870605
1029,0.22196852471679449,0.23058501519262792
1030,0.22225113697350024,0.23081186674535276
1031,0.21968928817659616,0.22972379755228758
1032,0.22433524895459414,0.230150149948895
1033,0.2239589888602495,0.23203621432185173
1034,0.2212022103369236,0.23063155338168145
1035,0.22215423583984376,0.23016466833651067
1036,0.2236546428874135,0.23061315789818765
1037,0.22178549338132142,0.23101104274392129
1038,0.22168431021273136,0.23104199375957252
1039,0.2248233376070857,0.22964144665747882
1040,0.2197679478675127,0.2300814801827073
1041,0.22231866158545016,0.2289580786600709
1042,0.22098548635840415,0.22929520588368177
1043,0.22076800987124442,0.22858844622969626
1044,0.21934728864580394,0.22902317754924298
1045,0.22131808809936046,0.2289224049076438
1046,0.2207747932523489,0.22740425262600183
1047,0.21878109276294708,0.22830336708575488
1048,0.2211987528949976,0.22798639051616193
1049,0.22014770265668632,0.22671408765017986
1050,0.21890558656305076,0.22757737878710033
1051,0.22061712257564067,0.2272480407729745
1052,0.21786439791321754,0.22751325611025094
1053,0.21825122348964215,0.22604723535478116
1054,0.21950551308691502,0.22605919353663922
1055,0.21894488912075757,0.2266674041748047
1056,0.2165918866172433,0.22495326455682516
1057,0.2167499540373683,0.22738338802009822
1058,0.2170609373599291,0.2242141667753458
1059,0.21813702061772347,0.22554419562220573
1060,0.21539048720151185,0.22519824802875518
1061,0.21969848237931727,0.2256460566073656
1062,0.2168852113187313,0.2259688377380371
1063,0.21551716588437558,0.22469361554831266
1064,0.2159082442522049,0.22579549625515938
1065,0.21665931455790996,0.22494171150028705
1066,0.21448473688215017,0.2241826331242919
1067,0.21660153418779374,0.2256707226857543
1068,0.2149986917153001,0.2240549685433507
1069,0.21836372669786214,0.22442920543253422
1070,0.21733626555651425,0.22341931276023388
1071,0.21801955439150333,0.2243765966966748
1072,0.21449872441589832,0.22400625627487897
1073,0.21666749585419892,0.2231342075392604
1074,0.2149575438350439,0.2250523928552866
1075,0.2145183889195323,0.22297963835299014
1076,0.21608643233776093,0.22358918450772763
1077,0.21538008376955986,0.22339202407747508
1078,0.21615018416196108,0.22288601398468016
1079,0.21337345708161592,0.22421350330114365
1080,0.21782712657004594,0.2222192483022809
1081,0.21395645365118982,0.2231188252568245
1082,0.21554005537182092,0.22150899209082126
1083,0.21493162587285042,0.2224116012454033
1084,0.21618238929659128,0.22321405149996282
1085,0.21309288535267115,0.2231257552281022
1086,0.2157382069155574,0.22324459683150052
1087,0.21210004854947329,0.2222249422222376
1088,0.21423318926244975,0.2208537058904767
1089,0.2143295954912901,0.2219454063102603
1090,0.21284029092639684,0.22257195673882962
1091,0.2123649140819907,0.22241553906351327
1092,0.21259513534605504,0.22192497476935386
1093,0.213054714538157,0.22142274677753448
1094,0.2114857604727149,0.22062233034521342
1095,0.21374443210661412,0.22163502108305694
1096,0.21156920865178108,0.22160990294069052
1097,0.21459811516106128,0.22101836632937194
1098,0.21084844879806042,0.22091458179056644
1099,0.2117137284949422,0.22113768849521875
1100,0.21107621509581803,0.22085428517311811
1101,0.21150240916758775,0.22022540140897034
1102,0.21298786103725434,0.2199430286884308
1103,0.21234218552708625,0.22193593624979258
1104,0.21340954750776292,0.21968535333871841
1105,0.21199122443795204,0.2207844503223896
1106,0.21050462648272514,0.2202823344618082
1107,0.21420861762017013,0.21917533185333013
1108,0.20979943480342628,0.21982893329113723
1109,0.2120314294472337,0.2201410062611103
1110,0.21155980676412584,0.21997274849563836
1111,0.21445756834000348,0.22094892654567957
1112,0.2122838120907545,0.22074586655944586
1113,0.2083210051059723,0.21935653313994408
1114,0.20913295447826385,0.2187701927497983
1115,0.21150879971683026,0.2187718629837036
1116,0.2089292412623763,0.21954375468194484
1117,0.21061712726950646,0.21948561631143093
1118,0.2102688355371356,0.21949221901595592
1119,0.21010966263711453,0.21831992976367473
1120,0.21267414838075638,0.21887651029974223
1121,0.20897823832929135,0.21882923040539026
1122,0.21332674622535705,0.217428089492023
1123,0.21056088767945766,0.21871458031237126
1124,0.20924812499433756,0.2187897026538849
1125,0.21103942822664976,0.21906246282160283
1126,0.20885132476687432,0.2189947823062539
1127,0.20820250529795886,0.2185714427381754
1128,0.2067967426031828,0.2165876468643546
1129,0.20874632578343152,0.21726495623588563
1130,0.20998751185834408,0.21744884084910154
1131,0.21064108200371265,0.21871270891278982
1132,0.20714352279901505,0.21959792356938124
1133,0.20786265153437852,0.21777673549950122
1134,0.20728483982384205,0.21724564991891385
1135,0.20885929726064206,0.21642313972115518
1136,0.20982374269515275,0.2173476370051503
1137,0.21088468208909034,0.21770617719739677
1138,0.21104617062956094,0.21719130165874959
1139,0.20690941978245975,0.21871016025543213
1140,0.20781516544520856,0.21655395198613406
1141,0.20552891232073306,0.2163804043084383
1142,0.20512980874627829,0.21662697214633225
1143,0.2101838920265436,0.21530338618904352
1144,0.2068031631410122,0.21676638666540385
1145,0.2066094746813178,0.21370608005672692
1146,0.20730987824499608,0.21632339153438807
1147,0.20692431777715684,0.21580974385142326
1148,0.2058548793196678,0.21479057800024748
1149,0.20738987382501364,0.21606351044028999
1150,0.20634604021906852,0.21619330160319805
1151,0.20720904748886823,0.21602845322340727
1152,0.20773139800876378,0.21533967033028603
1153,0.20816289614886047,0.21527752764523028
1154,0.20436213128268718,0.21493836399167776
1155,0.20532547049224376,0.2147766664624214
1156,0.20568165946751832,0.21435993276536464
1157,0.20677602775394915,0.21425772067159415
1158,0.20687204133719206,0.21474727280437947
1159,0.20649520941078664,0.2130451112985611
1160,0.20368110798299313,0.21461932305246592
1161,0.20557110272347928,0.21443345118314028
1162,0.2047322394326329,0.2138451300561428
1163,0.20424152575433255,0.21406942028552295
1164,0.2053868632763624,0.21518060546368362
1165,0.2045783841982484,0.2131511876359582
1166,0.20491292104125022,0.2141171982511878
1167,0.20541589614003897,0.21424378268420696
1168,0.20625937767326832,0.21361713334918023
1169,0.20629094149917365,0.2141252115368843
1170,0.20643437579274176,0.2137198681011796
1171,0.20406640488654376,0.21338234674185513
1172,0.20371297635138036,0.2137493858113885
1173,0.20564062409102918,0.21381527371704578
1174,0.20343843549489976,0.21297456976026297
1175,0.20760934446007012,0.21279999390244483
1176,0.20636232681572436,0.2134535340592265
1177,0.2035374352708459,0.2133647333830595
1178,0.20389672201126813,0.21257246732711793
1179,0.2045528268441558,0.21158514469861983
1180,0.20158854573965074,0.21301874443888663
1181,0.20600304510444403,0.21207940354943275
1182,0.2040637729689479,0.21272124592214822
1183,0.2043336570262909,0.21265096832066774
1184,0.20511629842221737,0.21204241253435613
1185,0.20370320994406937,0.21300114020705224
1186,0.20477337148040534,0.21244731172919273
1187,0.20308883413672446,0.21421724893152713
1188,0.2023166071623564,0.2134731773287058
1189,0.20428226999938487,0.2114371219649911
1190,0.20541273709386587,0.21194653455168008
1191,0.20264928210526706,0.21124947387725115
1192,0.2034470897167921,0.21234278306365012
1193,0.2016386056318879,0.21184656862169504
1194,0.20386994089931249,0.21206059381365777
1195,0.20382120683789254,0.21122484039515257
1196,0.20387970143929124,0.21108953412622214
1197,0.2031734762713313,0.21009811721742153
1198,0.20283945910632611,0.20962075144052505
1199,0.20507701244205237,0.21074479278177022
1200,0.6759419023990632,0.6890304476022721
1201,0.6425431847572327,0.665311050415039
1202,0.6163648933172226,0.6341092973947525
1203,0.5906701296567917,0.6067743808031082
1204,0.5705148756504059,0.58277787566185
1205,0.5543063804507256,0.564409764111042
1206,0.5406084060668945,0.5488707721233368
1207,0.5277475371956826,0.5351306155323983
1208,0.5166223332285881,0.5237908005714417
1209,0.5083844929933548,0.5132726028561592
1210,0.5006134137511253,0.5048893257975579
1211,0.49530231654644014,0.49825648963451385
1212,0.4907377287745476,0.49309096187353135
1213,0.4872565373778343,0.48783341944217684
1214,0.4835116550326347,0.4844561517238617
1215,0.4814308688044548,0.48203725665807723
1216,0.47912222892045975,0.4794802099466324
1217,0.47614569067955015,0.4765512526035309
1218,0.4743224188685417,0.4750097990036011
1219,0.4728676348924637,0.47255553901195524
1220,0.47100691944360734,0.4712534546852112
1221,0.46986413598060606,0.46951006799936296
1222,0.4681952655315399,0.46861164420843127
1223,0.4669825963675976,0.4663986757397652
1224,0.46549708768725395,0.4659475967288017
1225,0.4644730471074581,0.4649309068918228
1226,0.46395765244960785,0.4637173071503639
1227,0.4627323053777218,0.4625755727291107
1228,0.4613308846950531,0.4616514749825001
1229,0.4600765787065029,0.4606493167579174
1230,0.45885616466403006,0.4593897707760334
1231,0.45844568237662314,0.4584608420729637
1232,0.4573589898645878,0.45754042714834214
1233,0.45591545924544336,0.4558742240071297
1234,0.45580431893467904,0.4556745395064354
1235,0.4546518847346306,0.4546750165522099
1236,0.4540684387087822,0.4542755946516991
1237,0.4531561352312565,0.452719122171402
1238,0.45234297439455984,0.4520233258605003
1239,0.4514238625764847,0.4520493373274803
1240,0.4515060469508171,0.45114032328128817
1241,0.45108808800578115,0.45073092430830003
1242,0.44984685108065603,0.4503758534789085
1243,0.44913655146956444,0.44927472472190855
1244,0.4490624457597733,0.44909228309988974
1245,0.448640002310276,0.4488502822816372
1246,0.44815146625041963,0.4480412796139717
1247,0.44759757071733475,0.4470644280314445
1248,0.44659120589494705,0.44742992147803307
1249,0.44569295942783355,0.44641453474760057
1250,0.44513954445719717,0.445974113047123
1251,0.4450766876339912,0.445129732042551
1252,0.44429873004555703,0.4449366733431816
1253,0.443426501005888,0.44429815635085107
1254,0.4433323673903942,0.44342966079711915
1255,0.44241385236382486,0.4427071675658226
1256,0.4428014762699604,0.4422016993165016
1257,0.441632978618145,0.4417338877916336
1258,0.44108260199427607,0.4412803404033184
1259,0.44010540321469305,0.4406811408698559
1260,0.4399270199239254,0.44029099121689796
1261,0.4396811962127686,0.4392951846122742
1262,0.4386390522122383,0.43961977660655976
1263,0.4380834251642227,0.43841852694749833
1264,0.4371970772743225,0.43784287124872207
1265,0.43712804839015007,0.4370762713253498
1266,0.43659042194485664,0.43686026707291603
1267,0.4359832167625427,0.4363648034632206
1268,0.43516519740223886,0.43587363734841345
1269,0.43491905480623244,0.4355555921792984
1270,0.4345610074698925,0.4353659972548485
1271,0.43384761810302735,0.4344184771180153
1272,0.43332239538431166,0.4342531129717827
1273,0.4329140119254589,0.4336988054215908
1274,0.4333232268691063,0.43365503251552584
1275,0.4319040447473526,0.4330935314297676
1276,0.43141802251338957,0.43305937945842743
1277,0.4313435174524784,0.4315988287329674
1278,0.43060727044939995,0.4312251627445221
1279,0.4301682159304619,0.43100751042366026
1280,0.4299977757036686,0.43068399652838707
1281,0.43023194596171377,0.4306935235857964
1282,0.42974086850881577,0.42943879067897794
1283,0.430415552854538,0.43062215521931646
1284,0.4291434474289417,0.4299647830426693
1285,0.4284092776477337,0.4289725460112095
1286,0.4281554900109768,0.429265595972538
1287,0.4281310185790062,0.429464653134346
1288,0.4284302644431591,0.42858056649565696
1289,0.42798331156373026,0.428191202878952
1290,0.426902724057436,0.4282155118882656
1291,0.42784698605537413,0.4278083756566048
1292,0.4267121948301792,0.426628440618515
1293,0.42627950981259344,0.42685290426015854
1294,0.4261736810207367,0.4267170339822769
1295,0.4264028906822205,0.4268066562712193
1296,0.4261586382985115,0.42603576704859736
1297,0.4253395915031433,0.4262116111814976
1298,0.42600382193923,0.4260790944099426
1299,0.4255197323858738,0.4249507412314415
1300,0.4249149613082409,0.42583156898617747
1301,0.42537169232964517,0.4262957438826561
1302,0.4253642149269581,0.42399815022945403
1303,0.4246662177145481,0.42492357790470126
1304,0.4240243583917618,0.42417804673314097
1305,0.42374997958540916,0.42476638704538344
1306,0.4232790656387806,0.4242034606635571
1307,0.42356403544545174,0.42367531135678294
1308,0.4236531473696232,0.4235738977789879
1309,0.4231502816081047,0.4234912283718586
1310,0.4225064218044281,0.4225535444915295
1311,0.4240494012832642,0.4226688288152218
1312,0.42204742357134817,0.42252259254455565
1313,0.4226476140320301,0.42172778621315954
1314,0.42223646566271783,0.4222638249397278
1315,0.42235704213380815,0.42180303037166594
1316,0.42225906625390053,0.4215106531977654
1317,0.4219973534345627,0.421141716837883
1318,0.42126659378409387,0.42169889286160467
1319,0.4215357519686222,0.420892670750618
1320,0.42237168699502947,0.42125813066959383
1321,0.42157201170921327,0.42125793620944024
1322,0.4218119241297245,0.42089030593633653
1323,0.420842806994915,0.4211836963891983
1324,0.4215960778295994,0.4206733345985413
1325,0.4205313377082348,0.4201892301440239
1326,0.41981292217969896,0.420820315182209
1327,0.4204250559210777,0.41971164047718046
1328,0.4199711598455906,0.41974516287446023
1329,0.4194105125963688,0.41900591403245924
1330,0.4196924053132534,0.41938093304634094
1331,0.42032475471496583,0.41996907964348795
1332,0.4195961907505989,0.41970526054501534
1333,0.41996116265654565,0.419090835750103
1334,0.41961041614413264,0.41915507689118386
1335,0.41873482540249823,0.4192616671323776
1336,0.4190757818520069,0.41846743449568746
1337,0.41844739466905595,0.41825461462140084
1338,0.4174883604049683,0.41742524355649946
1339,0.4185589484870434,0.4176422119140625
1340,0.4178657494485378,0.418713840842247
1341,0.4174012765288353,0.4181870616972446
1342,0.41754331439733505,0.4177652604877949
1343,0.41920124292373656,0.4184443846344948
1344,0.4175293430685997,0.417185577750206
1345,0.4168688848614693,0.4164904825389385
1346,0.4158946223556995,0.41676862090826033
1347,0.4174800507724285,0.41701554134488106
1348,0.41626023650169375,0.41595486253499986
1349,0.4169722467660904,0.41607246100902556
1350,0.4154642827808857,0.4157190531492233
1351,0.4161130115389824,0.417056480795145
1352,0.41680511012673377,0.41580832228064535
1353,0.4161400757730007,0.41635310649871826
1354,0.4151071526110172,0.4162812814116478
1355,0.4150132954120636,0.4162544056773186
1356,0.4147130660712719,0.4155866168439388
1357,0.41516284421086314,0.4146873876452446
1358,0.41548574566841123,0.41517626494169235
1359,0.41415660083293915,0.4151457890868187
1360,0.4148976393043995,0.41455522999167443
1361,0.4145295284688473,0.41481075510382653
1362,0.41402054131031035,0.41441951543092725
1363,0.41426362916827203,0.4143164105713367
1364,0.4130445756018162,0.4136779598891735
1365,0.4134653568267822,0.413057167083025
1366,0.4139549255371094,0.4132796786725521
1367,0.4129945822060108,0.4131710663437843
1368,0.41301507540047167,0.4126387633383274
1369,0.4122104711830616,0.41293955221772194
1370,0.4133616637438536,0.4121981255710125
1371,0.4124975584447384,0.4132906891405582
1372,0.4134889878332615,0.41218874901533126
1373,0.41303190849721433,0.41269938796758654
1374,0.41153962947428224,0.41229440793395045
1375,0.4119128752499819,0.412421153485775
1376,0.41159572899341584,0.41269433349370954
1377,0.41309735663235186,0.4120197094976902
1378,0.4121491082012653,0.41146921291947364
1379,0.4116640482097864,0.41121226996183396
1380,0.4115383934229612,0.41033713333308697
1381,0.4113032978028059,0.4118421070277691
1382,0.4116913415491581,0.4111016526818275
1383,0.4101900763809681,0.4113232843577862
